id,lv_min,lv_max,drop_group,type,rarity,name,item_id,item_num,probability
11515,1,99,440,26,1,AK47突击步枪,5065,1,1
11516,1,99,440,26,1,爆裂的三管霰弹枪,6065,1,1
11517,1,99,440,26,1,AS50狙击步枪,7055,1,1
11518,1,99,440,26,1,AN94榴弹枪,8065,1,1
11519,1,99,440,26,1,海洋呼吸护甲,10055,1,1
11520,1,99,440,26,1,背叛者装甲,11055,1,1
11521,1,99,440,26,1,武装外套,12055,1,1
11522,1,99,440,26,1,强袭头盔,13055,1,1
11523,1,99,440,26,1,拦路者外面具,14065,1,1
11524,1,99,440,26,1,海洋裤甲,15065,1,1
11525,1,99,440,26,1,骑士腿甲,16055,1,1
11526,1,99,440,26,1,拦路者鞋,17065,1,1
11527,1,99,440,26,1,废土守望者板靴,18055,1,1
11528,1,99,440,26,1,温暖药剂,20055,1,1
11529,1,99,440,26,1,磁力手套,21065,1,1
11530,1,99,440,26,1,弹射袖箭,22065,1,1
11531,1,99,440,26,1,毒气手雷,23055,1,1
11532,1,99,440,26,1,复古的耳机,24065,1,1
11533,1,99,440,26,1,链条大盾,25065,1,1
11534,1,99,440,20,2,便携交通工具,130001,1,20
11535,1,99,440,20,2,轻型机动车,130002,1,10
11536,1,99,440,21,2,初级探测器,130100,1,20
11537,1,99,440,21,2,中级探测器,130101,1,10
11538,1,99,440,22,2,初级战斗辅助器,130200,1,20
11539,1,99,440,22,2,中级战斗辅助器,130201,1,10
11540,1,99,440,24,2,初级战斗手册,130300,1,20
11541,1,99,440,24,2,中级战斗手册,130301,1,10
11542,1,99,440,18,2,初级训练卡,150003,1,20
11543,1,99,440,18,2,中级训练卡,150004,1,10
11544,1,99,440,25,2,维修工具,130400,1,10
11545,1,99,440,23,2,功能饮料,150002,1,150
11546,1,99,440,8,2,旧日回收箱,50004,1,200
11547,1,99,440,9,2,回收箱钥匙,60004,1,300
11548,1,99,450,26,1,钢斧,1062,1,250
11549,1,99,450,26,1,钢棍,2062,1,250
11550,1,99,450,26,1,散射合金弓,3062,1,200
11551,1,99,450,26,1,废土之鹰,4052,1,150
11552,1,99,450,26,1,AK47突击步枪,5062,1,100
11553,1,99,450,26,1,爆裂的三管霰弹枪,6062,1,75
11554,1,99,450,26,1,AS50狙击步枪,7052,1,75
11555,1,99,450,26,1,AN94榴弹枪,8062,1,75
11556,1,99,450,26,1,海洋呼吸护甲,10052,1,50
11557,1,99,450,26,1,背叛者装甲,11052,1,50
11558,1,99,450,26,1,武装外套,12052,1,250
11559,1,99,450,26,1,强袭头盔,13052,1,250
11560,1,99,450,26,1,拦路者外面具,14062,1,250
11561,1,99,450,26,1,海洋裤甲,15062,1,250
11562,1,99,450,26,1,骑士腿甲,16052,1,250
11563,1,99,450,26,1,拦路者鞋,17062,1,100
11564,1,99,450,26,1,废土守望者板靴,18052,1,250
11565,1,99,450,26,1,温暖药剂,20052,1,250
11566,1,99,450,26,1,磁力手套,21062,1,250
11567,1,99,450,26,1,弹射袖箭,22062,1,100
11568,1,99,450,26,1,毒气手雷,23052,1,250
11569,1,99,450,26,1,复古的耳机,24062,1,250
11570,1,99,450,26,1,链条大盾,25062,1,200
11571,1,99,450,26,1,钢斧,1063,1,125
11572,1,99,450,26,1,钢棍,2063,1,125
11573,1,99,450,26,1,散射合金弓,3063,1,100
11574,1,99,450,26,1,废土之鹰,4053,1,75
11575,1,99,450,26,1,AK47突击步枪,5063,1,50
11576,1,99,450,26,1,爆裂的三管霰弹枪,6063,1,38
11577,1,99,450,26,1,AS50狙击步枪,7053,1,38
11578,1,99,450,26,1,AN94榴弹枪,8063,1,38
11579,1,99,450,26,1,海洋呼吸护甲,10053,1,25
11580,1,99,450,26,1,背叛者装甲,11053,1,25
11581,1,99,450,26,1,武装外套,12053,1,125
11582,1,99,450,26,1,强袭头盔,13053,1,125
11583,1,99,450,26,1,拦路者外面具,14063,1,125
11584,1,99,450,26,1,海洋裤甲,15063,1,125
11585,1,99,450,26,1,骑士腿甲,16053,1,125
11586,1,99,450,26,1,拦路者鞋,17063,1,50
11587,1,99,450,26,1,废土守望者板靴,18053,1,125
11588,1,99,450,26,1,温暖药剂,20053,1,125
11589,1,99,450,26,1,磁力手套,21063,1,125
11590,1,99,450,26,1,弹射袖箭,22063,1,50
11591,1,99,450,26,1,毒气手雷,23053,1,125
11592,1,99,450,26,1,复古的耳机,24063,1,125
11593,1,99,450,26,1,链条大盾,25063,1,100
11594,1,99,450,26,1,钢斧,1064,1,25
11595,1,99,450,26,1,钢棍,2064,1,25
11596,1,99,450,26,1,散射合金弓,3064,1,20
11597,1,99,450,26,1,废土之鹰,4054,1,15
11598,1,99,450,26,1,AK47突击步枪,5064,1,10
11599,1,99,450,26,1,爆裂的三管霰弹枪,6064,1,8
11600,1,99,450,26,1,AS50狙击步枪,7054,1,8
11601,1,99,450,26,1,AN94榴弹枪,8064,1,8
11602,1,99,450,26,1,海洋呼吸护甲,10054,1,5
11603,1,99,450,26,1,背叛者装甲,11054,1,5
11604,1,99,450,26,1,武装外套,12054,1,25
11605,1,99,450,26,1,强袭头盔,13054,1,25
11606,1,99,450,26,1,拦路者外面具,14064,1,25
11607,1,99,450,26,1,海洋裤甲,15064,1,25
11608,1,99,450,26,1,骑士腿甲,16054,1,25
11609,1,99,450,26,1,拦路者鞋,17064,1,10
11610,1,99,450,26,1,废土守望者板靴,18054,1,25
11611,1,99,450,26,1,温暖药剂,20054,1,25
11612,1,99,450,26,1,磁力手套,21064,1,25
11613,1,99,450,26,1,弹射袖箭,22064,1,10
11614,1,99,450,26,1,毒气手雷,23054,1,25
11615,1,99,450,26,1,复古的耳机,24064,1,25
11616,1,99,450,26,1,链条大盾,25064,1,20
11617,1,99,450,26,1,钢斧,1065,1,1
11618,1,99,450,26,1,钢棍,2065,1,1
11619,1,99,450,26,1,散射合金弓,3065,1,1
11620,1,99,450,26,1,废土之鹰,4055,1,1
11621,1,99,450,26,1,AK47突击步枪,5065,1,1
11622,1,99,450,26,1,爆裂的三管霰弹枪,6065,1,1
11623,1,99,450,26,1,AS50狙击步枪,7055,1,1
11624,1,99,450,26,1,AN94榴弹枪,8065,1,1
11625,1,99,450,26,1,海洋呼吸护甲,10055,1,1
11626,1,99,450,26,1,背叛者装甲,11055,1,1
11627,1,99,450,26,1,武装外套,12055,1,1
11628,1,99,450,26,1,强袭头盔,13055,1,1
11629,1,99,450,26,1,拦路者外面具,14065,1,1
11630,1,99,450,26,1,海洋裤甲,15065,1,1
11631,1,99,450,26,1,骑士腿甲,16055,1,1
11632,1,99,450,26,1,拦路者鞋,17065,1,1
11633,1,99,450,26,1,废土守望者板靴,18055,1,1
11634,1,99,450,26,1,温暖药剂,20055,1,1
11635,1,99,450,26,1,磁力手套,21065,1,1
11636,1,99,450,26,1,弹射袖箭,22065,1,1
11637,1,99,450,26,1,毒气手雷,23055,1,1
11638,1,99,450,26,1,复古的耳机,24065,1,1
11639,1,99,450,26,1,链条大盾,25065,1,1
11640,1,99,450,20,2,便携交通工具,130001,1,20
11641,1,99,450,20,2,轻型机动车,130002,1,10
11642,1,99,450,21,2,初级探测器,130100,1,20
11643,1,99,450,21,2,中级探测器,130101,1,10
11644,1,99,450,22,2,初级战斗辅助器,130200,1,20
11645,1,99,450,22,2,中级战斗辅助器,130201,1,10
11646,1,99,450,24,2,初级战斗手册,130300,1,20
11647,1,99,450,24,2,中级战斗手册,130301,1,10
11648,1,99,450,18,2,初级训练卡,150003,1,20
11649,1,99,450,18,2,中级训练卡,150004,1,10
11650,1,99,450,25,2,维修工具,130400,1,10
11651,1,99,450,23,2,功能饮料,150002,1,10
11652,1,99,450,8,2,旧日回收箱,50004,1,250
11653,1,99,450,9,2,回收箱钥匙,60004,1,350
11654,1,99,500,26,1,合金斧,1071,2,500
11655,1,99,500,26,1,警棍,2071,2,500
11656,1,99,500,26,1,切割者圆锯弓,3071,1,500
11657,1,99,500,26,1,暗杀者手枪,4061,2,400
11658,1,99,500,26,1,M416突击步枪,5081,1,300
11659,1,99,500,26,1,聒噪之人连射霰弹枪,6071,2,200
11660,1,99,500,26,1,莫幸纳甘狙击枪,7061,1,200
11661,1,99,500,26,1,制导式火箭,8071,1,100
11662,1,99,500,26,1,特种部队护甲,10061,1,100
11663,1,99,500,26,1,帝国装甲,11061,1,100
11664,1,99,500,26,1,防弹衣,12061,1,500
11665,1,99,500,26,1,防爆头盔,13071,1,500
11666,1,99,500,26,1,朋克面罩,14071,1,500
11667,1,99,500,26,1,岩石裤甲,15071,2,500
11668,1,99,500,26,1,战神腿甲,16061,2,500
11669,1,99,500,26,1,气垫鞋,17071,1,500
11670,1,99,500,26,1,防爆靴,18071,1,500
11671,1,99,500,26,1,随身医疗箱,20061,1,500
11672,1,99,500,26,1,机械修复装置,21081,2,500
11673,1,99,500,26,1,破片地雷,22081,1,500
11674,1,99,500,26,1,燃烧手雷,23061,1,500
11675,1,99,500,26,1,士兵的铭牌,24071,1,500
11676,1,99,500,26,1,拦截盾牌,25071,1,400
11677,1,99,500,20,2,便携交通工具,130001,1,20
11678,1,99,500,20,2,轻型机动车,130002,1,10
11679,1,99,500,21,2,初级探测器,130100,1,20
11680,1,99,500,21,2,中级探测器,130101,1,10
11681,1,99,500,22,2,初级战斗辅助器,130200,1,20
11682,1,99,500,22,2,中级战斗辅助器,130201,1,10
11683,1,99,500,24,2,初级战斗手册,130300,1,20
11684,1,99,500,24,2,中级战斗手册,130301,1,10
11685,1,99,500,18,2,初级训练卡,150003,1,20
11686,1,99,500,18,2,中级训练卡,150004,1,10
11687,1,99,500,25,2,维修工具,130400,1,10
11688,1,99,500,23,2,功能饮料,150002,1,10
11689,1,99,500,8,2,胜利宝箱,50005,1,500
11690,1,99,500,9,2,胜利宝箱IC卡,60005,1,2
11691,1,99,510,26,1,合金斧,1071,2,500
11692,1,99,510,26,1,警棍,2071,2,500
11693,1,99,510,26,1,切割者圆锯弓,3071,1,500
11694,1,99,510,26,1,暗杀者手枪,4061,2,400
11695,1,99,510,26,1,M416突击步枪,5081,1,300
11696,1,99,510,26,1,聒噪之人连射霰弹枪,6071,2,200
11697,1,99,510,26,1,莫幸纳甘狙击枪,7061,1,200
11698,1,99,510,26,1,制导式火箭,8071,1,100
11699,1,99,510,26,1,特种部队护甲,10061,1,100
11700,1,99,510,26,1,帝国装甲,11061,1,100
11701,1,99,510,26,1,防弹衣,12061,1,500
11702,1,99,510,26,1,防爆头盔,13071,1,500
11703,1,99,510,26,1,朋克面罩,14071,1,500
11704,1,99,510,26,1,岩石裤甲,15071,2,500
11705,1,99,510,26,1,战神腿甲,16061,2,500
11706,1,99,510,26,1,气垫鞋,17071,1,500
11707,1,99,510,26,1,防爆靴,18071,1,500
11708,1,99,510,26,1,随身医疗箱,20061,1,500
11709,1,99,510,26,1,机械修复装置,21081,2,500
11710,1,99,510,26,1,破片地雷,22081,1,500
11711,1,99,510,26,1,燃烧手雷,23061,1,500
11712,1,99,510,26,1,士兵的铭牌,24071,1,500
11713,1,99,510,26,1,拦截盾牌,25071,1,400
11714,1,99,510,26,1,合金斧,1072,1,250
11715,1,99,510,26,1,警棍,2072,1,250
11716,1,99,510,26,1,切割者圆锯弓,3072,1,250
11717,1,99,510,26,1,暗杀者手枪,4062,1,200
11718,1,99,510,26,1,M416突击步枪,5082,1,150
11719,1,99,510,26,1,聒噪之人连射霰弹枪,6072,1,100
11720,1,99,510,26,1,莫幸纳甘狙击枪,7062,1,100
11721,1,99,510,26,1,制导式火箭,8072,1,50
11722,1,99,510,26,1,特种部队护甲,10062,1,50
11723,1,99,510,26,1,帝国装甲,11062,1,50
11724,1,99,510,26,1,防弹衣,12062,1,250
11725,1,99,510,26,1,防爆头盔,13072,1,250
11726,1,99,510,26,1,朋克面罩,14072,1,250
11727,1,99,510,26,1,岩石裤甲,15072,1,250
11728,1,99,510,26,1,战神腿甲,16062,1,250
11729,1,99,510,26,1,气垫鞋,17072,1,250
11730,1,99,510,26,1,防爆靴,18072,1,250
11731,1,99,510,26,1,随身医疗箱,20062,1,250
11732,1,99,510,26,1,机械修复装置,21082,1,250
11733,1,99,510,26,1,破片地雷,22082,1,250
11734,1,99,510,26,1,燃烧手雷,23062,1,250
11735,1,99,510,26,1,士兵的铭牌,24072,1,250
11736,1,99,510,26,1,拦截盾牌,25072,1,200
11737,1,99,510,20,2,便携交通工具,130001,1,20
11738,1,99,510,20,2,轻型机动车,130002,1,10
11739,1,99,510,21,2,初级探测器,130100,1,20
11740,1,99,510,21,2,中级探测器,130101,1,10
11741,1,99,510,22,2,初级战斗辅助器,130200,1,20
11742,1,99,510,22,2,中级战斗辅助器,130201,1,10
11743,1,99,510,24,2,初级战斗手册,130300,1,20
11744,1,99,510,24,2,中级战斗手册,130301,1,10
11745,1,99,510,18,2,初级训练卡,150003,1,20
11746,1,99,510,18,2,中级训练卡,150004,1,10
11747,1,99,510,25,2,维修工具,130400,1,10
11748,1,99,510,23,2,功能饮料,150002,1,10
11749,1,99,510,8,2,胜利宝箱,50005,1,500
11750,1,99,510,9,2,胜利宝箱IC卡,60005,1,2
11751,1,99,520,26,1,合金斧,1071,2,500
11752,1,99,520,26,1,警棍,2071,2,500
11753,1,99,520,26,1,切割者圆锯弓,3071,1,500
11754,1,99,520,26,1,暗杀者手枪,4061,2,400
11755,1,99,520,26,1,M416突击步枪,5081,1,300
11756,1,99,520,26,1,聒噪之人连射霰弹枪,6071,2,200
11757,1,99,520,26,1,莫幸纳甘狙击枪,7061,1,200
11758,1,99,520,26,1,制导式火箭,8071,1,100
11759,1,99,520,26,1,特种部队护甲,10061,1,100
11760,1,99,520,26,1,帝国装甲,11061,1,100
11761,1,99,520,26,1,防弹衣,12061,1,500
11762,1,99,520,26,1,防爆头盔,13071,1,500
11763,1,99,520,26,1,朋克面罩,14071,1,500
11764,1,99,520,26,1,岩石裤甲,15071,2,500
11765,1,99,520,26,1,战神腿甲,16061,2,500
11766,1,99,520,26,1,气垫鞋,17071,1,500
11767,1,99,520,26,1,防爆靴,18071,1,500
11768,1,99,520,26,1,随身医疗箱,20061,1,500
11769,1,99,520,26,1,机械修复装置,21081,2,500
11770,1,99,520,26,1,破片地雷,22081,1,500
11771,1,99,520,26,1,燃烧手雷,23061,1,500
11772,1,99,520,26,1,士兵的铭牌,24071,1,500
11773,1,99,520,26,1,拦截盾牌,25071,1,400
11774,1,99,520,26,1,合金斧,1072,1,250
11775,1,99,520,26,1,警棍,2072,1,250
11776,1,99,520,26,1,切割者圆锯弓,3072,1,250
11777,1,99,520,26,1,暗杀者手枪,4062,1,200
11778,1,99,520,26,1,M416突击步枪,5082,1,150
11779,1,99,520,26,1,聒噪之人连射霰弹枪,6072,1,100
11780,1,99,520,26,1,莫幸纳甘狙击枪,7062,1,100
11781,1,99,520,26,1,制导式火箭,8072,1,50
11782,1,99,520,26,1,特种部队护甲,10062,1,50
11783,1,99,520,26,1,帝国装甲,11062,1,50
11784,1,99,520,26,1,防弹衣,12062,1,250
11785,1,99,520,26,1,防爆头盔,13072,1,250
11786,1,99,520,26,1,朋克面罩,14072,1,250
11787,1,99,520,26,1,岩石裤甲,15072,1,250
11788,1,99,520,26,1,战神腿甲,16062,1,250
11789,1,99,520,26,1,气垫鞋,17072,1,250
11790,1,99,520,26,1,防爆靴,18072,1,250
11791,1,99,520,26,1,随身医疗箱,20062,1,250
11792,1,99,520,26,1,机械修复装置,21082,1,250
11793,1,99,520,26,1,破片地雷,22082,1,250
11794,1,99,520,26,1,燃烧手雷,23062,1,250
11795,1,99,520,26,1,士兵的铭牌,24072,1,250
11796,1,99,520,26,1,拦截盾牌,25072,1,200
11797,1,99,520,26,1,合金斧,1073,1,75
11798,1,99,520,26,1,警棍,2073,1,75
11799,1,99,520,26,1,切割者圆锯弓,3073,1,75
11800,1,99,520,26,1,暗杀者手枪,4063,1,60
11801,1,99,520,26,1,M416突击步枪,5083,1,45
11802,1,99,520,26,1,聒噪之人连射霰弹枪,6073,1,30
11803,1,99,520,26,1,莫幸纳甘狙击枪,7063,1,30
11804,1,99,520,26,1,制导式火箭,8073,1,15
11805,1,99,520,26,1,特种部队护甲,10063,1,15
11806,1,99,520,26,1,帝国装甲,11063,1,15
11807,1,99,520,26,1,防弹衣,12063,1,75
11808,1,99,520,26,1,防爆头盔,13073,1,75
11809,1,99,520,26,1,朋克面罩,14073,1,75
11810,1,99,520,26,1,岩石裤甲,15073,1,75
11811,1,99,520,26,1,战神腿甲,16063,1,75
11812,1,99,520,26,1,气垫鞋,17073,1,75
11813,1,99,520,26,1,防爆靴,18073,1,75
11814,1,99,520,26,1,随身医疗箱,20063,1,75
11815,1,99,520,26,1,机械修复装置,21083,1,75
11816,1,99,520,26,1,破片地雷,22083,1,75
11817,1,99,520,26,1,燃烧手雷,23063,1,75
11818,1,99,520,26,1,士兵的铭牌,24073,1,75
11819,1,99,520,26,1,拦截盾牌,25073,1,60
11820,1,99,520,20,2,便携交通工具,130001,1,20
11821,1,99,520,20,2,轻型机动车,130002,1,10
11822,1,99,520,21,2,初级探测器,130100,1,20
11823,1,99,520,21,2,中级探测器,130101,1,10
11824,1,99,520,22,2,初级战斗辅助器,130200,1,20
11825,1,99,520,22,2,中级战斗辅助器,130201,1,10
11826,1,99,520,24,2,初级战斗手册,130300,1,20
11827,1,99,520,24,2,中级战斗手册,130301,1,10
11828,1,99,520,18,2,初级训练卡,150003,1,20
11829,1,99,520,18,2,中级训练卡,150004,1,10
11830,1,99,520,25,2,维修工具,130400,1,10
11831,1,99,520,23,2,功能饮料,150002,1,10
11832,1,99,520,8,2,胜利宝箱,50005,1,300
11833,1,99,520,9,2,胜利宝箱IC卡,60005,1,2
11834,1,99,530,26,1,合金斧,1072,1,250
11835,1,99,530,26,1,警棍,2072,1,250
11836,1,99,530,26,1,切割者圆锯弓,3072,1,250
11837,1,99,530,26,1,暗杀者手枪,4062,1,200
11838,1,99,530,26,1,M416突击步枪,5082,1,150
11839,1,99,530,26,1,聒噪之人连射霰弹枪,6072,1,100
11840,1,99,530,26,1,莫幸纳甘狙击枪,7062,1,100
11841,1,99,530,26,1,制导式火箭,8072,1,50
11842,1,99,530,26,1,特种部队护甲,10062,1,50
11843,1,99,530,26,1,帝国装甲,11062,1,50
11844,1,99,530,26,1,防弹衣,12062,1,250
11845,1,99,530,26,1,防爆头盔,13072,1,250
11846,1,99,530,26,1,朋克面罩,14072,1,250
11847,1,99,530,26,1,岩石裤甲,15072,1,250
11848,1,99,530,26,1,战神腿甲,16062,1,250
11849,1,99,530,26,1,气垫鞋,17072,1,250
11850,1,99,530,26,1,防爆靴,18072,1,250
11851,1,99,530,26,1,随身医疗箱,20062,1,250
11852,1,99,530,26,1,机械修复装置,21082,1,250
11853,1,99,530,26,1,破片地雷,22082,1,250
11854,1,99,530,26,1,燃烧手雷,23062,1,250
11855,1,99,530,26,1,士兵的铭牌,24072,1,250
11856,1,99,530,26,1,拦截盾牌,25072,1,200
11857,1,99,530,26,1,合金斧,1073,1,125
11858,1,99,530,26,1,警棍,2073,1,125
11859,1,99,530,26,1,切割者圆锯弓,3073,1,125
11860,1,99,530,26,1,暗杀者手枪,4063,1,100
11861,1,99,530,26,1,M416突击步枪,5083,1,75
11862,1,99,530,26,1,聒噪之人连射霰弹枪,6073,1,50
11863,1,99,530,26,1,莫幸纳甘狙击枪,7063,1,50
11864,1,99,530,26,1,制导式火箭,8073,1,25
11865,1,99,530,26,1,特种部队护甲,10063,1,25
11866,1,99,530,26,1,帝国装甲,11063,1,25
11867,1,99,530,26,1,防弹衣,12063,1,125
11868,1,99,530,26,1,防爆头盔,13073,1,125
11869,1,99,530,26,1,朋克面罩,14073,1,125
11870,1,99,530,26,1,岩石裤甲,15073,1,125
11871,1,99,530,26,1,战神腿甲,16063,1,125
11872,1,99,530,26,1,气垫鞋,17073,1,125
11873,1,99,530,26,1,防爆靴,18073,1,125
11874,1,99,530,26,1,随身医疗箱,20063,1,125
11875,1,99,530,26,1,机械修复装置,21083,1,125
11876,1,99,530,26,1,破片地雷,22083,1,125
11877,1,99,530,26,1,燃烧手雷,23063,1,125
11878,1,99,530,26,1,士兵的铭牌,24073,1,125
11879,1,99,530,26,1,拦截盾牌,25073,1,100
11880,1,99,530,26,1,合金斧,1074,1,13
11881,1,99,530,26,1,警棍,2074,1,13
11882,1,99,530,26,1,切割者圆锯弓,3074,1,13
11883,1,99,530,26,1,暗杀者手枪,4064,1,10
11884,1,99,530,26,1,M416突击步枪,5084,1,8
11885,1,99,530,26,1,聒噪之人连射霰弹枪,6074,1,5
11886,1,99,530,26,1,莫幸纳甘狙击枪,7064,1,5
11887,1,99,530,26,1,制导式火箭,8074,1,3
11888,1,99,530,26,1,特种部队护甲,10064,1,3
11889,1,99,530,26,1,帝国装甲,11064,1,3
11890,1,99,530,26,1,防弹衣,12064,1,13
11891,1,99,530,26,1,防爆头盔,13074,1,13
11892,1,99,530,26,1,朋克面罩,14074,1,13
11893,1,99,530,26,1,岩石裤甲,15074,1,13
11894,1,99,530,26,1,战神腿甲,16064,1,13
11895,1,99,530,26,1,气垫鞋,17074,1,13
11896,1,99,530,26,1,防爆靴,18074,1,13
11897,1,99,530,26,1,随身医疗箱,20064,1,13
11898,1,99,530,26,1,机械修复装置,21084,1,13
11899,1,99,530,26,1,破片地雷,22084,1,13
11900,1,99,530,26,1,燃烧手雷,23064,1,13
11901,1,99,530,26,1,士兵的铭牌,24074,1,13
11902,1,99,530,26,1,拦截盾牌,25074,1,10
11903,1,99,530,20,2,便携交通工具,130001,1,20
11904,1,99,530,20,2,轻型机动车,130002,1,10
11905,1,99,530,21,2,初级探测器,130100,1,20
11906,1,99,530,21,2,中级探测器,130101,1,10
11907,1,99,530,22,2,初级战斗辅助器,130200,1,20
11908,1,99,530,22,2,中级战斗辅助器,130201,1,10
11909,1,99,530,24,2,初级战斗手册,130300,1,20
11910,1,99,530,24,2,中级战斗手册,130301,1,10
11911,1,99,530,18,2,初级训练卡,150003,1,20
11912,1,99,530,18,2,中级训练卡,150004,1,10
11913,1,99,530,25,2,维修工具,130400,1,10
11914,1,99,530,23,2,功能饮料,150002,1,10
11915,1,99,530,8,2,胜利宝箱,50005,1,350
11916,1,99,530,9,2,胜利宝箱IC卡,60005,1,200
11917,1,99,540,26,1,合金斧,1072,1,250
11918,1,99,540,26,1,警棍,2072,1,250
11919,1,99,540,26,1,切割者圆锯弓,3072,1,250
11920,1,99,540,26,1,暗杀者手枪,4062,1,200
11921,1,99,540,26,1,M416突击步枪,5082,1,150
11922,1,99,540,26,1,聒噪之人连射霰弹枪,6072,1,100
11923,1,99,540,26,1,莫幸纳甘狙击枪,7062,1,100
11924,1,99,540,26,1,制导式火箭,8072,1,50
11925,1,99,540,26,1,特种部队护甲,10062,1,50
11926,1,99,540,26,1,帝国装甲,11062,1,50
11927,1,99,540,26,1,防弹衣,12062,1,250
11928,1,99,540,26,1,防爆头盔,13072,1,250
11929,1,99,540,26,1,朋克面罩,14072,1,250
11930,1,99,540,26,1,岩石裤甲,15072,1,250
11931,1,99,540,26,1,战神腿甲,16062,1,250
11932,1,99,540,26,1,气垫鞋,17072,1,250
11933,1,99,540,26,1,防爆靴,18072,1,250
11934,1,99,540,26,1,随身医疗箱,20062,1,250
11935,1,99,540,26,1,机械修复装置,21082,1,250
11936,1,99,540,26,1,破片地雷,22082,1,250
11937,1,99,540,26,1,燃烧手雷,23062,1,250
11938,1,99,540,26,1,士兵的铭牌,24072,1,250
11939,1,99,540,26,1,拦截盾牌,25072,1,200
11940,1,99,540,26,1,合金斧,1073,1,100
11941,1,99,540,26,1,警棍,2073,1,100
11942,1,99,540,26,1,切割者圆锯弓,3073,1,100
11943,1,99,540,26,1,暗杀者手枪,4063,1,80
11944,1,99,540,26,1,M416突击步枪,5083,1,60
11945,1,99,540,26,1,聒噪之人连射霰弹枪,6073,1,40
11946,1,99,540,26,1,莫幸纳甘狙击枪,7063,1,40
11947,1,99,540,26,1,制导式火箭,8073,1,20
11948,1,99,540,26,1,特种部队护甲,10063,1,20
11949,1,99,540,26,1,帝国装甲,11063,1,20
11950,1,99,540,26,1,防弹衣,12063,1,100
11951,1,99,540,26,1,防爆头盔,13073,1,100
11952,1,99,540,26,1,朋克面罩,14073,1,100
11953,1,99,540,26,1,岩石裤甲,15073,1,100
11954,1,99,540,26,1,战神腿甲,16063,1,100
11955,1,99,540,26,1,气垫鞋,17073,1,100
11956,1,99,540,26,1,防爆靴,18073,1,100
11957,1,99,540,26,1,随身医疗箱,20063,1,100
11958,1,99,540,26,1,机械修复装置,21083,1,100
11959,1,99,540,26,1,破片地雷,22083,1,100
11960,1,99,540,26,1,燃烧手雷,23063,1,100
11961,1,99,540,26,1,士兵的铭牌,24073,1,100
11962,1,99,540,26,1,拦截盾牌,25073,1,80
11963,1,99,540,26,1,合金斧,1074,1,20
11964,1,99,540,26,1,警棍,2074,1,20
11965,1,99,540,26,1,切割者圆锯弓,3074,1,20
11966,1,99,540,26,1,暗杀者手枪,4064,1,16
11967,1,99,540,26,1,M416突击步枪,5084,1,12
11968,1,99,540,26,1,聒噪之人连射霰弹枪,6074,1,8
11969,1,99,540,26,1,莫幸纳甘狙击枪,7064,1,8
11970,1,99,540,26,1,制导式火箭,8074,1,4
11971,1,99,540,26,1,特种部队护甲,10064,1,4
11972,1,99,540,26,1,帝国装甲,11064,1,4
11973,1,99,540,26,1,防弹衣,12064,1,20
11974,1,99,540,26,1,防爆头盔,13074,1,20
11975,1,99,540,26,1,朋克面罩,14074,1,20
11976,1,99,540,26,1,岩石裤甲,15074,1,20
11977,1,99,540,26,1,战神腿甲,16064,1,20
11978,1,99,540,26,1,气垫鞋,17074,1,20
11979,1,99,540,26,1,防爆靴,18074,1,20
11980,1,99,540,26,1,随身医疗箱,20064,1,20
11981,1,99,540,26,1,机械修复装置,21084,1,20
11982,1,99,540,26,1,破片地雷,22084,1,20
11983,1,99,540,26,1,燃烧手雷,23064,1,20
11984,1,99,540,26,1,士兵的铭牌,24074,1,20
11985,1,99,540,26,1,拦截盾牌,25074,1,16
11986,1,99,540,26,1,合金斧,1075,1,1
11987,1,99,540,26,1,警棍,2075,1,1
11988,1,99,540,26,1,切割者圆锯弓,3075,1,1
11989,1,99,540,26,1,暗杀者手枪,4065,1,1
11990,1,99,540,26,1,M416突击步枪,5085,1,1
11991,1,99,540,26,1,聒噪之人连射霰弹枪,6075,1,1
11992,1,99,540,26,1,莫幸纳甘狙击枪,7065,1,1
11993,1,99,540,26,1,制导式火箭,8075,1,1
11994,1,99,540,26,1,特种部队护甲,10065,1,1
11995,1,99,540,26,1,帝国装甲,11065,1,1
11996,1,99,540,26,1,防弹衣,12065,1,1
11997,1,99,540,26,1,防爆头盔,13075,1,1
11998,1,99,540,26,1,朋克面罩,14075,1,1
11999,1,99,540,26,1,岩石裤甲,15075,1,1
12000,1,99,540,26,1,战神腿甲,16065,1,1
12001,1,99,540,26,1,气垫鞋,17075,1,1
12002,1,99,540,26,1,防爆靴,18075,1,1
12003,1,99,540,26,1,随身医疗箱,20065,1,1
12004,1,99,540,26,1,机械修复装置,21085,1,1
12005,1,99,540,26,1,破片地雷,22085,1,1
12006,1,99,540,26,1,燃烧手雷,23065,1,1
12007,1,99,540,26,1,士兵的铭牌,24075,1,1
12008,1,99,540,26,1,拦截盾牌,25075,1,1
12009,1,99,540,20,2,便携交通工具,130001,1,20
12010,1,99,540,20,2,轻型机动车,130002,1,10
12011,1,99,540,21,2,初级探测器,130100,1,20
12012,1,99,540,21,2,中级探测器,130101,1,10
12013,1,99,540,22,2,初级战斗辅助器,130200,1,20
12014,1,99,540,22,2,中级战斗辅助器,130201,1,10
12015,1,99,540,24,2,初级战斗手册,130300,1,20
