id,monster_name,action_id,equip_type,monster_lv,monster_type,monster_ethnicity,monster_story,monster_atlas,monster_icon,monster_model,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res,id_skill1,id_skill2,id_skill3,opening_dialog_id,skill_dialog_id,fail_dialog_id,if_close_combat
22419,冷血屠夫,60000,9,20,2,3,,portrait_atlas,boss_wushentufu,2400,10108,965,79,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22420,冷血屠夫,60000,9,21,2,3,,portrait_atlas,boss_wushentufu,2400,11112,1051,86,5,100,31,105,105,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22421,冷血屠夫,60000,9,22,2,3,,portrait_atlas,boss_wushentufu,2400,12160,1139,95,5,100,31,110,110,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22422,冷血屠夫,60000,9,23,2,3,,portrait_atlas,boss_wushentufu,2400,13318,1237,104,5,110,34,115,115,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22423,冷血屠夫,60000,9,24,2,3,,portrait_atlas,boss_wushentufu,2400,14546,1340,114,5,110,34,120,120,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22424,冷血屠夫,60000,9,25,2,3,,portrait_atlas,boss_wushentufu,2400,17647,1606,138,5,120,37,125,125,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22425,冷血屠夫,60000,9,26,2,3,,portrait_atlas,boss_wushentufu,2400,19185,1732,149,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22426,冷血屠夫,60000,9,27,2,3,,portrait_atlas,boss_wushentufu,2400,20838,1867,162,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22427,冷血屠夫,60000,9,28,2,3,,portrait_atlas,boss_wushentufu,2400,22616,2011,176,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22428,冷血屠夫,60000,9,29,2,3,,portrait_atlas,boss_wushentufu,2400,24493,2161,192,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22429,冷血屠夫,60000,9,30,2,3,,portrait_atlas,boss_wushentufu,2400,38097,2752,245,5,150,46,150,150,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22430,冷血屠夫,60000,9,31,2,3,,portrait_atlas,boss_wushentufu,2400,41109,2947,265,5,160,49,155,155,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22431,冷血屠夫,60000,9,32,2,3,,portrait_atlas,boss_wushentufu,2400,44338,3157,286,5,160,49,160,160,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22432,冷血屠夫,60000,9,33,2,3,,portrait_atlas,boss_wushentufu,2400,24833,1756,160,5,170,52,165,165,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22433,冷血屠夫,60000,9,34,2,3,,portrait_atlas,boss_wushentufu,2400,51416,3612,332,5,170,52,170,170,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
22434,冷血屠夫,60000,9,35,2,3,,portrait_atlas,boss_wushentufu,2400,59925,4172,388,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,,,,,1
50101,劫掠者,50000,1,9,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,419,77,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50102,劫掠者,50000,1,10,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,588,101,16,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50103,劫掠者,50000,1,17,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1572,235,41,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50104,劫掠者,50000,1,18,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1743,258,45,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50105,劫掠者,50000,1,26,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,4588,623,118,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50106,劫掠者,50000,1,27,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,4986,672,128,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50107,劫掠者,50000,1,36,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,11825,1487,304,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50108,劫掠者,50000,1,37,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,12694,1585,326,5,190,58,175,175,0,0,0,0,0,0,0,0,0,0,11001,,,,108050:108051,,1
50201,精英暴徒,50100,2,9,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,523,85,11,5,40,13,45,45,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50202,精英暴徒,50100,2,10,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,735,111,16,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50203,精英暴徒,50100,2,17,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1964,259,43,5,80,25,85,85,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50204,精英暴徒,50100,2,18,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,2178,283,47,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50205,精英暴徒,50100,2,26,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,5735,685,123,5,120,37,130,130,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50206,精英暴徒,50100,2,27,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,6232,739,134,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50207,精英暴徒,50100,2,36,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,14782,1636,319,5,180,55,175,175,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50208,精英暴徒,50100,2,37,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,15867,1744,342,5,190,58,175,175,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
50301,恶霸,50100,2,10,2,1,,portrait_atlas,renxingguai_lanlueba,1200,881,121,17,5,50,16,50,50,0,0,0,0,0,0,0,0,0,0,11002,10015,210133,108048:108049,108050:108051,108052:108053:108054,0
50302,恶霸,50100,2,18,2,1,,portrait_atlas,renxingguai_lanlueba,1200,2614,309,49,5,80,25,90,90,0,0,0,0,0,0,0,0,0,0,11002,10015,210133,108048:108049,108050:108051,108052:108053:108054,0
50303,恶霸,50100,2,27,2,1,,portrait_atlas,renxingguai_lanlueba,1200,7479,806,140,5,130,40,135,135,0,0,0,0,0,0,0,0,0,0,11002,10015,210133,108048:108049,108050:108051,108052:108053:108054,0
50304,恶霸,50100,2,37,2,1,,portrait_atlas,renxingguai_lanlueba,1200,19040,1902,358,5,190,58,175,175,0,0,0,0,0,0,0,0,0,0,11002,10015,210133,108048:108049,108050:108051,108052:108053:108054,0
50401,感染者,60001,10,11,1,2,,portrait_atlas,,1300,671,113,18,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50402,感染者,60001,10,12,1,2,,portrait_atlas,,1300,762,125,20,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50403,感染者,60001,10,19,1,2,,portrait_atlas,,1300,1927,282,50,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50404,感染者,60001,10,20,1,2,,portrait_atlas,,1300,2410,346,62,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50405,感染者,60001,10,28,1,2,,portrait_atlas,,1300,5413,724,139,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50406,感染者,60001,10,29,1,2,,portrait_atlas,,1300,5870,779,151,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50407,感染者,60001,10,38,1,2,,portrait_atlas,,1300,13616,1689,350,5,200,61,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50408,感染者,60001,10,39,1,2,,portrait_atlas,,1300,14594,1798,375,5,200,61,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
50501,活死人,60002,10,11,1,2,,portrait_atlas,,1400,839,124,18,5,50,16,55,55,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50502,活死人,60002,10,12,1,2,,portrait_atlas,,1400,952,138,21,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50503,活死人,60002,10,19,1,2,,portrait_atlas,,1400,2409,310,52,5,80,25,95,95,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50504,活死人,60002,10,20,1,2,,portrait_atlas,,1400,3013,381,65,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50505,活死人,60002,10,28,1,2,,portrait_atlas,,1400,6765,796,145,5,130,40,140,140,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50506,活死人,60002,10,29,1,2,,portrait_atlas,,1400,7337,856,158,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50507,活死人,60002,10,38,1,2,,portrait_atlas,,1400,17019,1857,367,5,200,61,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50508,活死人,60002,10,39,1,2,,portrait_atlas,,1400,18242,1977,393,5,200,61,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
50601,荆棘失控者,60003,9,12,2,3,,portrait_atlas,boss_jingjishikong,1500,1143,150,22,5,50,16,60,60,0,0,0,0,0,0,0,0,0,0,10012,10018,230131,,,,1
50602,荆棘失控者,60003,9,20,2,3,,portrait_atlas,boss_jingjishikong,1500,3615,415,68,5,100,31,100,100,0,0,0,0,0,0,0,0,0,0,10012,10018,230131,,,,1
50603,荆棘失控者,60003,9,29,2,3,,portrait_atlas,boss_jingjishikong,1500,8804,934,166,5,140,43,145,145,0,0,0,0,0,0,0,0,0,0,10012,10018,230131,,,,1
50604,荆棘失控者,60003,9,39,2,3,,portrait_atlas,boss_jingjishikong,1500,21891,2157,412,5,200,61,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,230131,,,,1
50701,小丑,50000,1,13,1,1,,portrait_atlas,,1600,1077,153,24,5,84,19,65,65,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50702,小丑,50000,1,14,1,1,,portrait_atlas,,1600,1214,169,26,5,84,19,70,70,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50703,小丑,50000,1,21,1,1,,portrait_atlas,,1600,3309,414,71,5,140,31,105,105,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50704,小丑,50000,1,22,1,1,,portrait_atlas,,1600,3629,450,78,5,140,31,110,110,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50705,小丑,50000,1,30,1,1,,portrait_atlas,,1600,8707,1007,187,5,210,46,150,150,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50706,小丑,50000,1,31,1,1,,portrait_atlas,,1600,9406,1079,202,5,224,49,155,155,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50707,小丑,50000,1,40,1,1,,portrait_atlas,,1600,20992,2258,452,5,294,64,175,175,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50708,小丑,50000,1,41,1,1,,portrait_atlas,,1600,22445,2397,484,5,308,67,175,175,0,0,0,0,0,0,0,0,0,0,11002,10019,,,,,1
50801,精英游荡者,50100,2,13,1,1,,portrait_atlas,,1700,1077,153,24,5,84,19,65,65,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50802,精英游荡者,50100,2,14,1,1,,portrait_atlas,,1700,1214,169,26,5,84,19,70,70,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50803,精英游荡者,50100,2,21,1,1,,portrait_atlas,,1700,3309,414,71,5,140,31,105,105,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50804,精英游荡者,50100,2,22,1,1,,portrait_atlas,,1700,3629,450,78,5,140,31,110,110,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50805,精英游荡者,50100,2,30,1,1,,portrait_atlas,,1700,8707,1007,187,5,210,46,150,150,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50806,精英游荡者,50100,2,31,1,1,,portrait_atlas,,1700,9406,1079,202,5,224,49,155,155,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50807,精英游荡者,50100,2,40,1,1,,portrait_atlas,,1700,20992,2258,452,5,294,64,175,175,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50808,精英游荡者,50100,2,41,1,1,,portrait_atlas,,1700,22445,2397,484,5,308,67,175,175,0,0,0,0,0,0,0,0,0,0,11002,10013,,,,,1
50901,游荡者头目,50300,4,14,2,1,,portrait_atlas,renxingguai_luedztm,1800,1457,185,27,5,84,19,70,70,0,0,0,0,0,0,0,0,0,0,11004,10016,220130,,,,0
50902,游荡者头目,50300,4,22,2,1,,portrait_atlas,renxingguai_luedztm,1800,4355,491,82,5,140,31,110,110,0,0,0,0,0,0,0,0,0,0,11004,10016,220130,,,,0
50903,游荡者头目,50300,4,31,2,1,,portrait_atlas,renxingguai_luedztm,1800,11287,1177,212,5,224,49,155,155,0,0,0,0,0,0,0,0,0,0,11004,10016,220130,,,,0
50904,游荡者头目,50300,4,41,2,1,,portrait_atlas,renxingguai_luedztm,1800,26933,2615,507,5,308,67,175,175,0,0,0,0,0,0,0,0,0,0,11004,10016,220130,,,,0
51001,游荡者战士,50000,1,15,1,1,,portrait_atlas,,1900,1269,195,33,5,106,22,75,75,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51002,游荡者战士,50000,1,16,1,1,,portrait_atlas,,1900,1414,214,37,5,106,22,80,80,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51003,游荡者战士,50000,1,23,1,1,,portrait_atlas,,1900,3179,444,82,5,166,34,115,115,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51004,游荡者战士,50000,1,24,1,1,,portrait_atlas,,1900,3476,482,90,5,166,34,120,120,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51005,游荡者战士,50000,1,32,1,1,,portrait_atlas,,1900,8122,1052,209,5,240,49,160,160,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51006,游荡者战士,50000,1,33,1,1,,portrait_atlas,,1900,8758,1126,225,5,256,52,165,165,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51007,游荡者战士,50000,1,42,1,1,,portrait_atlas,,1900,19185,2313,492,5,346,70,175,175,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51008,游荡者战士,50000,1,43,1,1,,portrait_atlas,,1900,20485,2453,526,5,346,70,175,175,0,0,0,0,0,0,0,0,0,0,11002,,,,,,1
51101,掠夺者,50300,4,15,1,1,,portrait_atlas,,2000,1587,215,34,5,106,22,75,75,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51102,掠夺者,50300,4,16,1,1,,portrait_atlas,,2000,1768,235,38,5,106,22,80,80,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51103,掠夺者,50300,4,23,1,1,,portrait_atlas,,2000,3973,488,86,5,166,34,115,115,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51104,掠夺者,50300,4,24,1,1,,portrait_atlas,,2000,4345,530,94,5,166,34,120,120,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51105,掠夺者,50300,4,32,1,1,,portrait_atlas,,2000,10152,1157,219,5,240,49,160,160,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51106,掠夺者,50300,4,33,1,1,,portrait_atlas,,2000,10947,1239,236,5,256,52,165,165,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51107,掠夺者,50300,4,42,1,1,,portrait_atlas,,2000,23982,2544,516,5,346,70,175,175,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51108,掠夺者,50300,4,43,1,1,,portrait_atlas,,2000,25607,2698,552,5,346,70,175,175,0,0,0,0,0,0,0,0,0,0,11004,230131,,,,,1
51201,核能武士,50100,2,16,2,1,,portrait_atlas,renxingguai_henengwushi,2100,2122,257,40,5,106,22,80,80,0,0,0,0,0,0,0,0,0,0,11001,230232,230229,,,,1
51202,核能武士,50100,2,24,2,1,,portrait_atlas,renxingguai_henengwushi,2100,5214,578,99,5,166,34,120,120,0,0,0,0,0,0,0,0,0,0,11001,230232,230229,,,,1
51203,核能武士,50100,2,33,2,1,,portrait_atlas,renxingguai_henengwushi,2100,13137,1351,247,5,256,52,165,165,0,0,0,0,0,0,0,0,0,0,11001,230232,230229,,,,1
51204,核能武士,50100,2,43,2,1,,portrait_atlas,renxingguai_henengwushi,2100,30728,2944,578,5,346,70,175,175,0,0,0,0,0,0,0,0,0,0,11001,230232,230229,,,,1
51301,嗜血者,60001,10,17,1,2,,portrait_atlas,,2200,1572,235,41,5,144,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51302,嗜血者,60001,10,18,1,2,,portrait_atlas,,2200,1743,258,45,5,144,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51303,嗜血者,60001,10,25,1,2,,portrait_atlas,,2200,4217,577,109,5,216,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51304,嗜血者,60001,10,26,1,2,,portrait_atlas,,2200,4588,623,118,5,216,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51305,嗜血者,60001,10,34,1,2,,portrait_atlas,,2200,9436,1205,242,5,306,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51306,嗜血者,60001,10,35,1,2,,portrait_atlas,,2200,11008,1394,283,5,324,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51307,嗜血者,60001,10,44,1,2,,portrait_atlas,,2200,21859,2600,561,5,432,73,170,170,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51308,嗜血者,60001,10,45,1,2,,portrait_atlas,,2200,24873,2936,638,5,432,73,175,175,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
51401,狂暴丧尸,60001,10,17,1,2,,portrait_atlas,,2300,1964,259,43,5,144,25,85,85,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51402,狂暴丧尸,60001,10,18,1,2,,portrait_atlas,,2300,2178,283,47,5,144,25,90,90,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51403,狂暴丧尸,60001,10,25,1,2,,portrait_atlas,,2300,5272,635,114,5,216,37,125,125,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51404,狂暴丧尸,60001,10,26,1,2,,portrait_atlas,,2300,5735,685,123,5,216,37,130,130,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51405,狂暴丧尸,60001,10,34,1,2,,portrait_atlas,,2300,11795,1326,254,5,306,52,170,170,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51406,狂暴丧尸,60001,10,35,1,2,,portrait_atlas,,2300,13761,1533,297,5,324,55,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51407,狂暴丧尸,60001,10,44,1,2,,portrait_atlas,,2300,27323,2859,589,5,432,73,170,170,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51408,狂暴丧尸,60001,10,45,1,2,,portrait_atlas,,2300,31091,3229,669,5,432,73,175,175,0,0,0,0,0,0,0,0,0,0,10011,10017,300039,,,,1
51501,冷血屠夫,60000,9,18,2,3,,portrait_atlas,boss_wushentufu,2400,2614,309,49,5,144,25,90,90,0,0,0,0,0,0,0,0,0,0,10012,10018,300042,,,,1
51502,冷血屠夫,60000,9,26,2,3,,portrait_atlas,boss_wushentufu,2400,6882,747,129,5,216,37,130,130,0,0,0,0,0,0,0,0,0,0,10012,10018,300042,,,,1
51503,冷血屠夫,60000,9,35,2,3,,portrait_atlas,boss_wushentufu,2400,16513,1672,311,5,324,55,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,300042,,,,1
51504,冷血屠夫,60000,9,45,2,3,,portrait_atlas,boss_wushentufu,2400,37309,3523,701,5,432,73,175,175,0,0,0,0,0,0,0,0,0,0,10012,10018,300042,,,,1
100101,劫掠者,50000,1,25,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,973,169,57,5,216,37,125,125,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100102,劫掠者,50000,1,26,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1058,182,62,5,220,39,127,127,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100103,劫掠者,50000,1,27,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1151,197,67,5,224,41,129,129,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100104,劫掠者,50000,1,28,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1249,212,73,5,228,43,131,131,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100105,劫掠者,50000,1,29,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1354,228,79,5,232,45,133,133,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100106,劫掠者,50000,1,30,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1607,268,94,5,236,47,135,135,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100107,劫掠者,50000,1,31,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1736,288,101,5,240,49,137,137,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100108,劫掠者,50000,1,32,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,1874,308,110,5,244,51,139,139,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100109,劫掠者,50000,1,33,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,2021,330,118,5,248,53,141,141,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100110,劫掠者,50000,1,34,1,1,,portrait_atlas,renxingguai_ailizhishu,1000,2177,353,127,5,252,55,143,143,0,0,0,0,0,0,0,0,0,0,11001,,,,,,1
100201,精英暴徒,50100,2,25,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,973,169,57,5,216,37,125,125,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100202,精英暴徒,50100,2,26,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1058,182,62,5,220,39,127,127,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100203,精英暴徒,50100,2,27,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1151,197,67,5,224,41,129,129,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100204,精英暴徒,50100,2,28,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1249,212,73,5,228,43,131,131,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100205,精英暴徒,50100,2,29,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1354,228,79,5,232,45,133,133,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100206,精英暴徒,50100,2,30,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1607,268,94,5,236,47,135,135,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100207,精英暴徒,50100,2,31,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1736,288,101,5,240,49,137,137,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100208,精英暴徒,50100,2,32,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,1874,308,110,5,244,51,139,139,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100209,精英暴徒,50100,2,33,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,2021,330,118,5,248,53,141,141,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100210,精英暴徒,50100,2,34,1,1,,portrait_atlas,renxingguai_zhongjiezhe,1100,2177,353,127,5,252,55,143,143,0,0,0,0,0,0,0,0,0,0,11002,300021,,,,,0
100301,恶霸,50100,2,35,2,1,,portrait_atlas,renxingguai_lanlueba,1200,4355,707,254,5,256,57,145,145,0,0,0,0,0,0,0,0,0,0,11002,10015,210133,,,,0
101101,感染者,60001,10,30,1,2,,portrait_atlas,sangshi_ganranzhe,1300,2142,501,150,5,236,47,135,135,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101102,感染者,60001,10,31,1,2,,portrait_atlas,sangshi_ganranzhe,1300,2315,537,162,5,240,49,137,137,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101103,感染者,60001,10,32,1,2,,portrait_atlas,sangshi_ganranzhe,1300,2498,576,175,5,244,51,139,139,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101104,感染者,60001,10,33,1,2,,portrait_atlas,sangshi_ganranzhe,1300,2694,616,189,5,248,53,141,141,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101105,感染者,60001,10,34,1,2,,portrait_atlas,sangshi_ganranzhe,1300,2903,660,203,5,252,55,143,143,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101106,感染者,60001,10,35,1,2,,portrait_atlas,sangshi_ganranzhe,1300,3387,762,238,5,256,57,145,145,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101107,感染者,60001,10,36,1,2,,portrait_atlas,sangshi_ganranzhe,1300,4663,1045,327,5,260,59,147,147,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101108,感染者,60001,10,37,1,2,,portrait_atlas,sangshi_ganranzhe,1300,4991,1116,349,5,264,61,149,149,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101109,感染者,60001,10,38,1,2,,portrait_atlas,sangshi_ganranzhe,1300,5266,1175,367,5,268,63,151,151,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101110,感染者,60001,10,39,1,2,,portrait_atlas,sangshi_ganranzhe,1300,5516,1230,383,5,272,65,153,153,0,0,0,0,0,0,0,0,0,0,10011,,,,,,1
101201,活死人,60002,10,30,1,2,,portrait_atlas,sangshi_huosiren,1400,2678,626,187,5,236,47,135,135,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101202,活死人,60002,10,31,1,2,,portrait_atlas,sangshi_huosiren,1400,2894,671,202,5,240,49,137,137,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101203,活死人,60002,10,32,1,2,,portrait_atlas,sangshi_huosiren,1400,3123,720,219,5,244,51,139,139,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101204,活死人,60002,10,33,1,2,,portrait_atlas,sangshi_huosiren,1400,3368,770,236,5,248,53,141,141,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101205,活死人,60002,10,34,1,2,,portrait_atlas,sangshi_huosiren,1400,3629,825,254,5,252,55,143,143,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101206,活死人,60002,10,35,1,2,,portrait_atlas,sangshi_huosiren,1400,4234,953,297,5,256,57,145,145,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
101207,活死人,60002,10,36,1,2,,portrait_atlas,sangshi_huosiren,1400,4663,1045,327,5,260,59,147,147,0,0,0,0,0,0,0,0,0,0,10011,10017,,,,,1
