index,id,equip_type,skill_atlas,skill_icon,skill_name,display_type,speed,speed_effect,shift_target,if_group,anger_skill_prepare_effect_id,anger_skill_prepare_audio_id,anger_skill_prepare_next_time,anger_skill_prepare_life_time,effect_trigger_time,skill_attack_effect_id,skill_attack_audio,skill_attack_bullet,skill_attack_bullet_if_through,skill_attack_bullet_next_time,skill_attack_trigger_effect_id,trajectory,skill_attack_trigger_audio,skill_attack_trigger_next_time,skill_attack_hit_effect_id,skill_attack_hit_audio
2240,230312,7,heroSkill_atlas,skill_230312,紧急支援,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2241,230312,8,heroSkill_atlas,skill_230312,紧急支援,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2242,230312,11,heroSkill_atlas,skill_230312,紧急支援,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2243,230312,10,heroSkill_atlas,skill_230312,紧急支援,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2244,230312,9,heroSkill_atlas,skill_230312,紧急支援,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2245,230315,1,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2246,230315,2,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2247,230315,3,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2248,230315,4,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2249,230315,5,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2250,230315,6,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2251,230315,7,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2252,230315,8,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2253,230315,11,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2254,230315,10,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2255,230315,9,heroSkill_atlas,skill_230315,血流成河,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2256,230318,1,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2257,230318,2,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2258,230318,3,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2259,230318,4,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2260,230318,5,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2261,230318,6,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2262,230318,7,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2263,230318,8,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2264,230318,11,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2265,230318,10,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2266,230318,9,heroSkill_atlas,skill_230318,热血燃烧,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2267,230321,1,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2268,230321,2,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2269,230321,3,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2270,230321,4,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2271,230321,5,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2272,230321,6,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2273,230321,7,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2274,230321,8,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2275,230321,11,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2276,230321,10,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2277,230321,9,heroSkill_atlas,skill_230321,密集射击,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2278,230324,1,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2279,230324,2,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2280,230324,3,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2281,230324,4,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2282,230324,5,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2283,230324,6,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2284,230324,7,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2285,230324,8,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2286,230324,11,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2287,230324,10,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2288,230324,9,heroSkill_atlas,skill_230324,阳炎炸弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2289,230327,1,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2290,230327,2,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2291,230327,3,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2292,230327,4,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2293,230327,5,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2294,230327,6,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2295,230327,7,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2296,230327,8,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2297,230327,11,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2298,230327,10,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2299,230327,9,heroSkill_atlas,skill_230327,枪火齐射,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2300,230330,1,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2301,230330,2,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2302,230330,3,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2303,230330,4,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2304,230330,5,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2305,230330,6,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2306,230330,7,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2307,230330,8,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2308,230330,11,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2309,230330,10,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2310,230330,9,heroSkill_atlas,skill_230330,能量置换,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2311,230333,1,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2312,230333,2,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2313,230333,3,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2314,230333,4,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2315,230333,5,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2316,230333,6,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2317,230333,7,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2318,230333,8,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2319,230333,11,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2320,230333,10,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2321,230333,9,heroSkill_atlas,skill_230333,绝对零度,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2322,230338,1,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6002,203,,0,,,,,,6102,301
2323,230338,2,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6003,201,,0,,,,,,6103,302
2324,230338,3,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6004,202,,0,,,,,,6104,302
2325,230338,4,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6005,204,,0,,,,,,6105,304
2326,230338,5,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6006,200,,0,,,,,,6106,306
2327,230338,6,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6009,206,,0,,,,,,6109,306
2328,230338,7,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6008,207,,0,,,,,,6108,305
2329,230338,8,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6007,205,,0,,,,,,6107,303
2330,230338,11,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6001,201,,0,,,,,,6101,302
2331,230338,10,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2332,230338,9,heroSkill_atlas,skill_230338,穿甲弹,1,0,,0,1,3019,,,1000,,6201,208,,0,,,,,,2001,301
2333,300011,1,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2334,300011,2,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2335,300011,3,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2336,300011,4,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2337,300011,5,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2338,300011,6,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2339,300011,7,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2340,300011,8,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2341,300011,11,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2342,300011,10,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2343,300011,9,heroSkill_atlas,skill_300011,挥砍lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2344,300012,1,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2345,300012,2,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2346,300012,3,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2347,300012,4,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2348,300012,5,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2349,300012,6,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2350,300012,7,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2351,300012,8,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2352,300012,11,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2353,300012,10,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2354,300012,9,heroSkill_atlas,skill_300012,防御姿态,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2355,300013,1,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2356,300013,2,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2357,300013,3,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2358,300013,4,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2359,300013,5,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2360,300013,6,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2361,300013,7,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2362,300013,8,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2363,300013,11,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2364,300013,10,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2365,300013,9,heroSkill_atlas,skill_300013,挥砍lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2366,300014,1,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2367,300014,2,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2368,300014,3,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2369,300014,4,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2370,300014,5,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2371,300014,6,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2372,300014,7,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2373,300014,8,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2374,300014,11,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2375,300014,10,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2376,300014,9,heroSkill_atlas,skill_300014,防御姿态lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2377,300015,1,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2378,300015,2,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2379,300015,3,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2380,300015,4,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2381,300015,5,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2382,300015,6,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2383,300015,7,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2384,300015,8,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2385,300015,11,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2386,300015,10,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2387,300015,9,heroSkill_atlas,skill_300015,铜墙铁壁,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2388,300016,1,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2389,300016,2,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2390,300016,3,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2391,300016,4,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2392,300016,5,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2393,300016,6,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2394,300016,7,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2395,300016,8,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2396,300016,11,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2397,300016,10,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2398,300016,9,heroSkill_atlas,skill_300016,战斗压制lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2399,300017,1,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2400,300017,2,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2401,300017,3,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2402,300017,4,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2403,300017,5,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2404,300017,6,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2405,300017,7,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2406,300017,8,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2407,300017,11,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2408,300017,10,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2409,300017,9,heroSkill_atlas,skill_300017,战斗压制lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2410,300018,1,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2411,300018,2,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2412,300018,3,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2413,300018,4,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2414,300018,5,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2415,300018,6,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2416,300018,7,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2417,300018,8,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2418,300018,11,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2419,300018,10,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2420,300018,9,heroSkill_atlas,skill_300018,金属风暴,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2421,300019,1,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2422,300019,2,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2423,300019,3,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2424,300019,4,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2425,300019,5,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2426,300019,6,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2427,300019,7,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2428,300019,8,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2429,300019,11,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2430,300019,10,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2431,300019,9,heroSkill_atlas,skill_300019,鼓舞lv1,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2432,300020,1,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,800,6002,203,,0,,,,,,6102,301
2433,300020,2,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,400,6003,201,,0,,,,,,6103,302
2434,300020,3,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,100,6004,202,,0,,,,,,6104,302
2435,300020,4,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,200,6005,204,,0,,,,,,6105,304
2436,300020,5,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,200,6006,200,,0,,,,,,6106,306
2437,300020,6,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,200,6009,206,,0,,,,,,6109,306
2438,300020,7,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,200,6008,207,,0,,,,,,6108,305
2439,300020,8,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,200,6007,205,,0,,,,,,6107,303
2440,300020,11,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,,6001,201,,0,,,,,,6101,302
2441,300020,10,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
2442,300020,9,heroSkill_atlas,skill_300020,鼓舞lv2,1,0,,0,1,2028,,,1000,,6201,208,,0,,,,,,2001,301
