id,equipment_id,equipment_name,type,sort,sort_name,level,slot1_data,slot2_data,slot3_data,slot4_data,slot5_data,slot6_data,slot7_data,slot8_data,slot9_data,slot10_data,slot11_data,slot12_data
3319,12060,防弹衣,3,11,icon_12070,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3320,12060,防弹衣,3,11,icon_12070,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3321,10020,冲锋衣,3,11,icon_12080,1,,0.3:0.083:0.758:356,,,,,,,,,,
3322,10020,冲锋衣,3,11,icon_12080,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3323,10020,冲锋衣,3,11,icon_12080,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3324,10120,曼达洛甲,3,11,icon_10120,1,,0.3:0.083:0.758:356,,,,,,,,,,
3325,10120,曼达洛甲,3,11,icon_10120,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3326,10120,曼达洛甲,3,11,icon_10120,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3327,11160,毁灭装甲,3,11,icon_10160,1,,0.3:0.083:0.758:356,,,,,,,,,,
3328,11160,毁灭装甲,3,11,icon_10160,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3329,11160,毁灭装甲,3,11,icon_10160,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3330,11150,士官长装甲,3,11,icon_11150,1,,0.3:0.083:0.758:356,,,,,,,,,,
3331,11150,士官长装甲,3,11,icon_11150,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3332,11150,士官长装甲,3,11,icon_11150,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3333,12090,传奇赛车服,3,11,icon_12090,1,,0.3:0.083:0.758:356,,,,,,,,,,
3334,12090,传奇赛车服,3,11,icon_12090,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3335,12090,传奇赛车服,3,11,icon_12090,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3336,12100,灵魂舞者外套,3,11,icon_12100,1,,0.3:0.083:0.758:356,,,,,,,,,,
3337,12100,灵魂舞者外套,3,11,icon_12100,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3338,12100,灵魂舞者外套,3,11,icon_12100,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3339,12130,盛宴礼服,3,11,icon_12130,1,,0.3:0.083:0.758:356,,,,,,,,,,
3340,12130,盛宴礼服,3,11,icon_12130,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3341,12130,盛宴礼服,3,11,icon_12130,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3342,12150,金伯利夹克衫,3,11,icon_12150,1,,0.3:0.083:0.758:356,,,,,,,,,,
3343,12150,金伯利夹克衫,3,11,icon_12150,2,,0.3:0.054:0.801:356,,,,0.3:0.325:0.92:356,,,,,,
3344,12150,金伯利夹克衫,3,11,icon_12150,3,,0.3:0.044:0.814:356,,,,0.3:0.3067:0.933:356,,,,0.3:0.612:1.071:356,,
3400,13010,铁桶头盔,3,12,icon_13010,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3401,13010,铁桶头盔,3,12,icon_13010,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3402,13010,铁桶头盔,3,12,icon_13010,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3403,13020,战争勇者头盔,3,12,icon_13020,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3404,13020,战争勇者头盔,3,12,icon_13020,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3405,13020,战争勇者头盔,3,12,icon_13020,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3406,13030,城市守卫头盔,3,12,icon_13030,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3407,13030,城市守卫头盔,3,12,icon_13030,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3408,13030,城市守卫头盔,3,12,icon_13030,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3409,13040,防爆面罩,3,12,icon_13040,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3410,13040,防爆面罩,3,12,icon_13040,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3411,13040,防爆面罩,3,12,icon_13040,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3412,13050,强袭头盔,3,12,icon_13050,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3413,13050,强袭头盔,3,12,icon_13050,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3414,13050,强袭头盔,3,12,icon_13050,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3415,13060,橄榄球选手头盔,3,12,icon_13060,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3416,13060,橄榄球选手头盔,3,12,icon_13060,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3417,13060,橄榄球选手头盔,3,12,icon_13060,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3418,13070,防爆头盔,3,12,icon_13070,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3419,13070,防爆头盔,3,12,icon_13070,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3420,13070,防爆头盔,3,12,icon_13070,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3421,13080,最终武士头盔,3,12,icon_13080,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3422,13080,最终武士头盔,3,12,icon_13080,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3423,13080,最终武士头盔,3,12,icon_13080,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3424,13130,玩家一号头盔,3,12,icon_13130,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3425,13130,玩家一号头盔,3,12,icon_13130,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3426,13130,玩家一号头盔,3,12,icon_13130,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3427,13090,遗迹骑士头盔,3,12,icon_13090,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3428,13090,遗迹骑士头盔,3,12,icon_13090,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3429,13090,遗迹骑士头盔,3,12,icon_13090,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3430,13100,K6-3头盔,3,12,icon_13130,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3431,13100,K6-3头盔,3,12,icon_13130,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3432,13100,K6-3头盔,3,12,icon_13130,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3433,13110,帝国头盔,3,12,icon_13110,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3434,13110,帝国头盔,3,12,icon_13110,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3435,13110,帝国头盔,3,12,icon_13110,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3436,13140,南瓜头盔,3,12,icon_13140,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3437,13140,南瓜头盔,3,12,icon_13140,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3438,13140,南瓜头盔,3,12,icon_13140,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3439,13150,重型南瓜盔,3,12,icon_13150,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3440,13150,重型南瓜盔,3,12,icon_13150,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3441,13150,重型南瓜盔,3,12,icon_13150,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3442,13170,金伯利动力头盔,3,12,icon_13170,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3443,13170,金伯利动力头盔,3,12,icon_13170,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3444,13170,金伯利动力头盔,3,12,icon_13170,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3500,14010,棒球帽,3,13,icon_14010,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3501,14010,棒球帽,3,13,icon_14010,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3502,14010,棒球帽,3,13,icon_14010,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3503,14020,御寒棉帽,3,13,icon_14020,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3504,14020,御寒棉帽,3,13,icon_14020,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3505,14020,御寒棉帽,3,13,icon_14020,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3506,14030,战略通讯器,3,13,icon_14030,1,0.2:0.0798:0.9923:0,,,,,,,,,,,
3507,14030,战略通讯器,3,13,icon_14030,2,0.2:0.028:1.0468:0,,,,0.2:0.299:1.1893:0,,,,,,,
3508,14030,战略通讯器,3,13,icon_14030,3,0.2:0.0216:1.0592:0,,,,0.2:0.296:1.1943:0,,,,0.2:0.5864:1.3133:0,,,
3509,14040,消防面具,3,13,icon_14040,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3510,14040,消防面具,3,13,icon_14040,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3511,14040,消防面具,3,13,icon_14040,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3512,14050,荒野行者帽,3,13,icon_14050,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3513,14050,荒野行者帽,3,13,icon_14050,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3514,14050,荒野行者帽,3,13,icon_14050,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3515,14060,拦路者外面具,3,13,icon_14060,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3516,14060,拦路者外面具,3,13,icon_14060,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3517,14060,拦路者外面具,3,13,icon_14060,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3518,14070,朋克面罩,3,13,icon_14070,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3519,14070,朋克面罩,3,13,icon_14070,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3520,14070,朋克面罩,3,13,icon_14070,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3521,14080,科技先锋,3,13,icon_14080,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3522,14080,科技先锋,3,13,icon_14080,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3523,14080,科技先锋,3,13,icon_14080,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3524,14090,神探贝雷帽,3,13,icon_14090,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3525,14090,神探贝雷帽,3,13,icon_14090,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3526,14090,神探贝雷帽,3,13,icon_14090,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3527,14140,海盗眼罩,3,13,icon_14140,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3528,14140,海盗眼罩,3,13,icon_14140,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3529,14140,海盗眼罩,3,13,icon_14140,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3530,14100,武装通讯器,3,13,icon_14140,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3531,14100,武装通讯器,3,13,icon_14140,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3532,14100,武装通讯器,3,13,icon_14140,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3533,14110,终结战场,3,13,icon_14110,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3534,14110,终结战场,3,13,icon_14110,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3535,14110,终结战场,3,13,icon_14110,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3536,14150,绿色礼帽,3,13,icon_14150,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3537,14150,绿色礼帽,3,13,icon_14150,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3538,14150,绿色礼帽,3,13,icon_14150,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3539,14160,盛宴礼帽,3,13,icon_14160,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3540,14160,盛宴礼帽,3,13,icon_14160,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3541,14160,盛宴礼帽,3,13,icon_14160,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3542,14170,恐怖面罩,3,13,icon_14170,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3543,14170,恐怖面罩,3,13,icon_14170,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3544,14170,恐怖面罩,3,13,icon_14170,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3545,14120,隔离头盔,3,13,icon_14120,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3546,14120,隔离头盔,3,13,icon_14120,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3547,14120,隔离头盔,3,13,icon_14120,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3548,14180,杀戮忍者面罩,3,13,icon_14180,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3549,14180,杀戮忍者面罩,3,13,icon_14180,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3550,14180,杀戮忍者面罩,3,13,icon_14180,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3551,14200,凛冬狩猎帽,3,13,icon_14180,1,0.2:0.0798:0.9829:0,,,,,,,,,,,
3552,14200,凛冬狩猎帽,3,13,icon_14180,2,0.2:0.028:1.018:0,,,,0.2:0.299:1.156:0,,,,,,,
3553,14200,凛冬狩猎帽,3,13,icon_14180,3,0.2:0.0216:1.0345:0,,,,0.2:0.296:1.156:0,,,,0.2:0.5864:1.2967:0,,,
3600,15010,牛仔裤,3,14,icon_15010,1,,,0.3:0.128:0.46:0,,,,,,,,,
3601,15010,牛仔裤,3,14,icon_15010,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3602,15010,牛仔裤,3,14,icon_15010,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3603,15020,警用裤,3,14,icon_15020,1,,,0.3:0.128:0.46:0,,,,,,,,,
3604,15020,警用裤,3,14,icon_15020,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3605,15020,警用裤,3,14,icon_15020,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3606,15030,蒸汽朋克裤,3,14,icon_15030,1,,,0.3:0.128:0.46:0,,,,,,,,,
3607,15030,蒸汽朋克裤,3,14,icon_15030,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3608,15030,蒸汽朋克裤,3,14,icon_15030,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3609,15040,医疗兵裤,3,14,icon_15040,1,,,0.3:0.128:0.46:0,,,,,,,,,
3610,15040,医疗兵裤,3,14,icon_15040,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3611,15040,医疗兵裤,3,14,icon_15040,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3612,15050,先锋裤甲,3,14,icon_15050,1,,,0.3:0.128:0.46:0,,,,,,,,,
3613,15050,先锋裤甲,3,14,icon_15050,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3614,15050,先锋裤甲,3,14,icon_15050,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3615,15060,海洋裤甲,3,14,icon_15060,1,,,0.3:0.128:0.46:0,,,,,,,,,
3616,15060,海洋裤甲,3,14,icon_15060,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3617,15060,海洋裤甲,3,14,icon_15060,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3618,15070,岩石裤甲,3,14,icon_15070,1,,,0.3:0.128:0.46:0,,,,,,,,,
3619,15070,岩石裤甲,3,14,icon_15070,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3620,15070,岩石裤甲,3,14,icon_15070,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3621,15080,武装裤甲,3,14,icon_15080,1,,,0.3:0.128:0.46:0,,,,,,,,,
3622,15080,武装裤甲,3,14,icon_15080,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3623,15080,武装裤甲,3,14,icon_15080,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3624,15090,恶灵裤甲,3,14,icon_15090,1,,,0.3:0.128:0.46:0,,,,,,,,,
3625,15090,恶灵裤甲,3,14,icon_15090,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3626,15090,恶灵裤甲,3,14,icon_15090,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3627,15130,艾克斯顿裤甲,3,14,icon_15130,1,,,0.3:0.128:0.46:0,,,,,,,,,
3628,15130,艾克斯顿裤甲,3,14,icon_15130,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3629,15130,艾克斯顿裤甲,3,14,icon_15130,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3630,15100,特种部队裤甲,3,14,icon_15100,1,,,0.3:0.128:0.46:0,,,,,,,,,
3631,15100,特种部队裤甲,3,14,icon_15100,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3632,15100,特种部队裤甲,3,14,icon_15100,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3633,15110,猎空裤甲,3,14,icon_15110,1,,,0.3:0.128:0.46:0,,,,,,,,,
3634,15110,猎空裤甲,3,14,icon_15110,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3635,15110,猎空裤甲,3,14,icon_15110,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3636,15150,盛宴短裤,3,14,icon_15150,1,,,0.3:0.128:0.46:0,,,,,,,,,
3637,15150,盛宴短裤,3,14,icon_15150,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3638,15150,盛宴短裤,3,14,icon_15150,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3639,15140,恐怖护腿,3,14,icon_15140,1,,,0.3:0.128:0.46:0,,,,,,,,,
3640,15140,恐怖护腿,3,14,icon_15140,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3641,15140,恐怖护腿,3,14,icon_15140,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3642,15160,杀戮忍者护腿,3,14,icon_15160,1,,,0.3:0.128:0.46:0,,,,,,,,,
3643,15160,杀戮忍者护腿,3,14,icon_15160,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3644,15160,杀戮忍者护腿,3,14,icon_15160,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3645,15180,凛冬狩猎裤,3,14,icon_15160,1,,,0.3:0.128:0.46:0,,,,,,,,,
3646,15180,凛冬狩猎裤,3,14,icon_15160,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3647,15180,凛冬狩猎裤,3,14,icon_15160,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3700,16010,防爆腿甲,3,15,icon_16010,1,,,0.3:0.128:0.46:0,,,,,,,,,
3701,16010,防爆腿甲,3,15,icon_16010,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3702,16010,防爆腿甲,3,15,icon_16010,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3703,16020,猩红腿甲,3,15,icon_16020,1,,,0.3:0.128:0.46:0,,,,,,,,,
3704,16020,猩红腿甲,3,15,icon_16020,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3705,16020,猩红腿甲,3,15,icon_16020,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3706,16030,音速腿甲,3,15,icon_16030,1,,,0.3:0.128:0.46:0,,,,,,,,,
3707,16030,音速腿甲,3,15,icon_16030,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3708,16030,音速腿甲,3,15,icon_16030,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3709,16040,堡垒腿甲,3,15,icon_16040,1,,,0.3:0.128:0.46:0,,,,,,,,,
3710,16040,堡垒腿甲,3,15,icon_16040,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3711,16040,堡垒腿甲,3,15,icon_16040,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3712,16050,骑士腿甲,3,15,icon_16050,1,,,0.3:0.128:0.46:0,,,,,,,,,
3713,16050,骑士腿甲,3,15,icon_16050,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3714,16050,骑士腿甲,3,15,icon_16050,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3715,16060,战神腿甲,3,15,icon_16060,1,,,0.3:0.128:0.46:0,,,,,,,,,
3716,16060,战神腿甲,3,15,icon_16060,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3717,16060,战神腿甲,3,15,icon_16060,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3718,16070,鬼魅腿甲,3,15,icon_16070,1,,,0.3:0.128:0.46:0,,,,,,,,,
3719,16070,鬼魅腿甲,3,15,icon_16070,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3720,16070,鬼魅腿甲,3,15,icon_16070,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3721,16080,背叛者腿甲,3,15,icon_16080,1,,,0.3:0.128:0.46:0,,,,,,,,,
3722,16080,背叛者腿甲,3,15,icon_16080,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3723,16080,背叛者腿甲,3,15,icon_16080,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3724,16160,毁灭腿甲,3,15,icon_16160,1,,,0.3:0.128:0.46:0,,,,,,,,,
3725,16160,毁灭腿甲,3,15,icon_16160,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3726,16160,毁灭腿甲,3,15,icon_16160,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3727,16150,士官长腿甲,3,15,icon_16150,1,,,0.3:0.128:0.46:0,,,,,,,,,
3728,16150,士官长腿甲,3,15,icon_16150,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3729,16150,士官长腿甲,3,15,icon_16150,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3730,16090,帝国腿甲,3,15,icon_16090,1,,,0.3:0.128:0.46:0,,,,,,,,,
3731,16090,帝国腿甲,3,15,icon_16090,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3732,16090,帝国腿甲,3,15,icon_16090,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3733,16100,森林守卫腿甲,3,15,icon_16100,1,,,0.3:0.128:0.46:0,,,,,,,,,
3734,16100,森林守卫腿甲,3,15,icon_16100,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3735,16100,森林守卫腿甲,3,15,icon_16100,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3736,16170,能量腿甲,3,15,icon_16170,1,,,0.3:0.128:0.46:0,,,,,,,,,
3737,16170,能量腿甲,3,15,icon_16170,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3738,16170,能量腿甲,3,15,icon_16170,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3739,16110,遗迹骑士腿甲,3,15,icon_16110,1,,,0.3:0.128:0.46:0,,,,,,,,,
